
4 has 59
4 has 34
4 has 45
4 has 19
4 has 32
4 has 6
4 has 12
8 has 80
8 has 56
8 has 42
8 has 31
8 has 3
4 has 90
4 has 77
4 has 51
4 has 27
4 has 11
4 has 90
4 has 74
4 has 49
4 has 28
4 has 14
4 has 1
8 has 80
8 has 71
8 has 55
8 has 35
8 has 14
4 has 90
4 has 68
4 has 47
4 has 38
4 has 12
4 has 90
4 has 66
4 has 57
4 has 42
4 has 26
4 has 12
8 has 80
8 has 55
8 has 36
8 has 27
8 has 10
8 has 80
8 has 59
8 has 47
8 has 34
8 has 20
8 has 3
8 has 80
8 has 68
8 has 46
8 has 80
8 has 25
8 has 66
8 has 53
8 has 29
8 has 13
8 has 80
8 has 54
8 has 35
8 has 11
3 has 110
3 has 97
3 has 73
3 has 64
3 has 44
3 has 26
3 has 13
2 has 25
2 has 25
2 has 6
4 has 90
4 has 72
4 has 52
4 has 41
4 has 23
4 has 1
4 has 90
4 has 81
4 has 69
4 has 45
4 has 20
4 has 6
11 has 150
11 has 129
11 has 117
11 has 105
11 has 90
11 has 78
11 has 54
11 has 36
11 has 12
11 has 150
11 has 126
11 has 114
11 has 96
11 has 78
11 has 66
11 has 45
11 has 24
11 has 12
11 has 6
3 has 110
3 has 87
3 has 61
3 has 48
3 has 34
3 has 21
5 has 200
5 has 182
5 has 200
5 has 188
5 has 173
5 has 161
5 has 143
5 has 125
5 has 101
5 has 95
5 has 83
5 has 200
5 has 188
5 has 167
5 has 149
5 has 131
5 has 104
5 has 77
5 has 62
5 has 47
5 has 71
5 has 59
5 has 38
5 has 32
5 has 20
5 has 161
5 has 152
5 has 20
11 has 150
11 has 129
5 has 125
11 has 117
11 has 105
5 has 98
11 has 90
5 has 75
11 has 66
5 has 42
5 has 11
11 has 42
11 has 30
11 has 4
6 has 250
6 has 230
6 has 221
6 has 202
6 has 180
6 has 152
6 has 118
6 has 86
6 has 64
6 has 36
6 has 6
8 has 80
8 has 58
8 has 22
8 has 8
5 has 200
5 has 188
6 has 250
5 has 167
6 has 232
5 has 146
6 has 212
5 has 140
6 has 178
6 has 160
6 has 122
5 has 128
6 has 98
6 has 80
5 has 113
6 has 71
6 has 62
6 has 34
6 has 14
5 has 101
6 has 250
6 has 239
5 has 68
6 has 224
5 has 47
6 has 199
5 has 20
6 has 178
5 has 5
5 has 200
5 has 170
5 has 144
5 has 110
5 has 73
5 has 52
5 has 22
5 has 1
12 has 200
6 has 153
6 has 117
6 has 97
11 has 150
11 has 135
11 has 114
11 has 99
11 has 75
11 has 51
11 has 33
11 has 21
5 has 200
5 has 185
5 has 170
5 has 159
5 has 136
5 has 121
6 has 69
5 has 87
5 has 65
5 has 50
5 has 36
5 has 15
11 has 150
11 has 138
11 has 132
11 has 120
11 has 96
11 has 72
11 has 63
3 has 110
3 has 90
3 has 62
11 has 150
11 has 135
11 has 129
11 has 111
12 has 200
12 has 189
12 has 152
12 has 125
12 has 108
12 has 89
12 has 59
12 has 44
12 has 29
12 has 200
12 has 166
12 has 147
12 has 117
5 has 200
12 has 102
5 has 171
12 has 85
5 has 149
12 has 59
5 has 131
12 has 30
5 has 101
5 has 79
5 has 62
5 has 35
5 has 20
5 has 2
11 has 51
11 has 22
11 has 3
12 has 200
12 has 182
12 has 149
12 has 138
12 has 104
12 has 79
12 has 58
12 has 37
12 has 6
11 has 150
11 has 135
11 has 123
11 has 108
11 has 90
11 has 78
11 has 69
11 has 150
11 has 127
11 has 108
11 has 89
11 has 74
11 has 56
11 has 22
11 has 150
12 has 200
11 has 124
12 has 185
11 has 93
12 has 164
11 has 72
12 has 143
11 has 45
12 has 125
11 has 30
12 has 101
11 has 150
12 has 77
11 has 113
11 has 80
11 has 61
11 has 38
11 has 9
12 has 200
12 has 183
11 has 51
11 has 39
12 has 152
12 has 115
11 has 24
11 has 3
12 has 98
12 has 73
3 has 110
12 has 48
3 has 74
12 has 11
3 has 42
6 has 250
6 has 237
3 has 24
6 has 209
6 has 185
5 has 200
5 has 170
3 has 110
5 has 156
3 has 86
5 has 139
3 has 70
5 has 122
3 has 36
5 has 91
3 has 12
12 has 68
5 has 61
12 has 47
5 has 40
6 has 160
6 has 132
11 has 150
6 has 120
6 has 103
6 has 79
6 has 70
6 has 53
12 has 32
12 has 26
12 has 8
6 has 33
6 has 5
5 has 200
5 has 178
5 has 134
5 has 107
5 has 75
5 has 49
5 has 27
5 has 15
11 has 150
11 has 123
11 has 89
11 has 50
11 has 24
12 has 200
12 has 173
12 has 141
12 has 105
12 has 71
12 has 35
4 has 90
4 has 68
4 has 55
4 has 39
4 has 18
4 has 5
4 has 90
4 has 81
4 has 68
4 has 52
4 has 39
4 has 28
4 has 14
12 has 13
12 has 200
12 has 156
12 has 119
5 has 200
12 has 82
5 has 170
12 has 63
5 has 143
12 has 42
5 has 124
5 has 110
5 has 76
12 has 200
12 has 153
12 has 124
4 has 90
12 has 88
4 has 77
12 has 69
4 has 56
12 has 27
4 has 32
4 has 23
12 has 200
12 has 176
12 has 142
12 has 115
12 has 71
12 has 39
12 has 200
12 has 158
12 has 116
12 has 75
12 has 43
12 has 12
5 has 200
5 has 173
5 has 137
5 has 115
5 has 68
5 has 31
5 has 200
5 has 163
5 has 126
5 has 102
5 has 68
5 has 61
5 has 32
5 has 5
5 has 49
5 has 15
5 has 200
5 has 156
5 has 117
5 has 75
5 has 56
5 has 14
8 has 80
8 has 59
8 has 41
4 has 90
8 has 28
4 has 71
8 has 12
4 has 38
4 has 15
4 has 90
4 has 90
4 has 64
4 has 26
4 has 90
4 has 59
4 has 20
4 has 71
4 has 46
4 has 34
4 has 21
4 has 9
10 has 200
10 has 173
10 has 129
10 has 82
10 has 50
10 has 29
10 has 13
10 has 200
10 has 181
10 has 150
10 has 114
10 has 99
10 has 58
10 has 40
10 has 8
10 has 200
10 has 182
10 has 160
10 has 128
10 has 107
10 has 86
10 has 71
10 has 200
10 has 56
10 has 169
10 has 44
5 has 200
10 has 128
10 has 26
10 has 92
5 has 188
10 has 14
5 has 179
10 has 70
5 has 164
10 has 49
5 has 149
10 has 2
5 has 128
10 has 200
10 has 179
10 has 153
10 has 144
10 has 105
10 has 90
10 has 64
10 has 55
10 has 39
10 has 30
6 has 250
6 has 224
6 has 203
6 has 159
6 has 130
6 has 96
6 has 57
6 has 33
6 has 250
6 has 214
6 has 166
6 has 143
6 has 117
6 has 67
6 has 25
6 has 250
6 has 211
6 has 188
6 has 164
6 has 118
6 has 95
6 has 74
6 has 40
6 has 1
10 has 200
10 has 174
10 has 155
10 has 119
10 has 83
10 has 56
10 has 25
6 has 250
6 has 204
6 has 156
6 has 122
6 has 93
6 has 70
6 has 46
6 has 8
6 has 250
6 has 231
6 has 207
6 has 166
6 has 128
6 has 82
6 has 43
6 has 14
6 has 250
6 has 231
6 has 187
6 has 148
6 has 110
6 has 71
6 has 32
6 has 250
6 has 196
6 has 156
6 has 116
6 has 78
6 has 42
10 has 200
10 has 173
10 has 134
10 has 107
10 has 86
10 has 35
10 has 2
10 has 200
10 has 143
10 has 92
10 has 47
6 has 250
6 has 206
6 has 166
6 has 138
6 has 98
6 has 58
6 has 16
6 has 250
6 has 194
6 has 164
6 has 130
6 has 84
6 has 28
10 has 200
10 has 146
10 has 89
10 has 35
7 has 58
7 has 8
7 has 56
7 has 6
2 has 21
4 has 84
4 has 34
3 has 108
3 has 58
3 has 11
2 has 25
2 has 10
11 has 150
11 has 93
11 has 39
11 has 6
2 has 25
2 has 9
11 has 150
8 has 80
8 has 68
8 has 43
8 has 29
8 has 17
8 has 80
8 has 80
8 has 51
8 has 11
8 has 46
8 has 10
8 has 80
8 has 19
8 has 80
8 has 14
8 has 80
8 has 16
4 has 90
4 has 36
6 has 250
6 has 222
6 has 180
2 has 25
2 has 25
14 has 250
14 has 214
14 has 178
14 has 136
5 has 200
5 has 160
5 has 110
5 has 71
5 has 24
10 has 200
10 has 173
10 has 134
10 has 101
10 has 50
10 has 23
11 has 107
11 has 46
11 has 150
11 has 103
11 has 60
11 has 31
5 has 200
5 has 143
5 has 76
5 has 19
5 has 200
5 has 140
5 has 100
5 has 68
5 has 1
5 has 200
5 has 164
5 has 138
5 has 84
5 has 24
11 has 150
11 has 121
11 has 82
11 has 32
12 has 200
6 has 250
12 has 146
6 has 212
12 has 116
6 has 183
11 has 150
12 has 89
11 has 129
12 has 68
11 has 111
12 has 14
11 has 90
6 has 250
11 has 78
6 has 208
11 has 69
6 has 160
11 has 63
6 has 106
11 has 54
11 has 45
11 has 39
11 has 30
11 has 18
11 has 3
10 has 200
10 has 176
10 has 140
10 has 98
10 has 65
10 has 17
6 has 50
4 has 90
4 has 31
4 has 90
4 has 33
4 has 4
5 has 200
5 has 143
5 has 86
5 has 35
12 has 200
12 has 161
12 has 110
5 has 200
12 has 65
5 has 186
12 has 23
5 has 159
5 has 137
5 has 100
5 has 63
5 has 49
10 has 200
5 has 24
10 has 155
5 has 6
10 has 104
10 has 74
10 has 41
10 has 20
6 has 250
6 has 212
5 has 200
6 has 184
5 has 179
6 has 142
11 has 150
6 has 92
11 has 128
6 has 56
6 has 12
13 has 700
13 has 652
13 has 622
4 has 90
4 has 26
13 has 604
4 has 90
13 has 556
4 has 40
13 has 532
13 has 490
8 has 80
13 has 472
8 has 47
8 has 16
8 has 80
8 has 51
8 has 11
4 has 90
4 has 36
4 has 90
4 has 22
13 has 436
5 has 153
13 has 382
4 has 90
13 has 334
4 has 59
5 has 132
13 has 322
4 has 21
13 has 274
4 has 90
4 has 40
5 has 98
5 has 75
5 has 56
5 has 37
5 has 15
8 has 80
8 has 35
11 has 94
11 has 73
11 has 42
13 has 232
13 has 196
13 has 178
13 has 154
8 has 80
11 has 8
8 has 33
8 has 80
8 has 33
4 has 90
4 has 64
4 has 90
4 has 26
4 has 24
8 has 80
8 has 44
8 has 80
11 has 150
8 has 49
11 has 136
11 has 114
13 has 130
11 has 95
13 has 106
13 has 88
8 has 80
8 has 37
11 has 68
11 has 54
11 has 40
11 has 13
13 has 40
14 has 250
14 has 103
14 has 70
12 has 200
12 has 171
12 has 132
12 has 103
12 has 74
12 has 41
11 has 150
11 has 118
11 has 82
14 has 31
14 has 211
14 has 151
14 has 87
14 has 20
11 has 35
11 has 150
11 has 89
11 has 46
10 has 200
12 has 200
10 has 164
12 has 133
10 has 121
12 has 104
10 has 54
12 has 58
12 has 22
12 has 200
12 has 174
12 has 131
11 has 150
12 has 92
11 has 97
12 has 45
11 has 50
10 has 18
5 has 200
5 has 133
5 has 76
5 has 9
10 has 200
12 has 200
10 has 146
12 has 171
10 has 99
12 has 145
10 has 52
12 has 116
10 has 2
12 has 83
12 has 16
10 has 200
10 has 154
12 has 200
12 has 167
12 has 113
12 has 77
12 has 37
10 has 90
10 has 29
5 has 200
5 has 174
5 has 124
5 has 63
5 has 23
11 has 150
11 has 111
11 has 51
11 has 15
5 has 200
5 has 174
5 has 128
5 has 95
5 has 38
6 has 250
6 has 186
6 has 148
8 has 80
8 has 52
5 has 200
5 has 153
5 has 99
5 has 59
5 has 26
6 has 91
8 has 41
11 has 150
6 has 30
8 has 30
11 has 107
8 has 19
11 has 75
11 has 35
4 has 90
4 has 43
6 has 250
4 has 12
6 has 196
6 has 137
8 has 80
4 has 90
8 has 68
4 has 90
4 has 64
8 has 43
4 has 29
8 has 27
4 has 8
8 has 4
4 has 90
4 has 29
6 has 71
6 has 14
8 has 80
8 has 56
8 has 31
12 has 200
8 has 22
12 has 161
11 has 150
8 has 10
12 has 122
11 has 93
12 has 55
11 has 36
12 has 22
11 has 7
5 has 200
12 has 200
8 has 80
5 has 146
12 has 147
8 has 64
5 has 89
12 has 115
8 has 38
5 has 46
12 has 68
8 has 16
12 has 42
8 has 1
11 has 150
11 has 114
12 has 200
11 has 60
12 has 167
11 has 10
12 has 107
12 has 57
12 has 21
11 has 150
12 has 200
11 has 110
12 has 164
11 has 64
12 has 132
11 has 25
12 has 82
12 has 49
8 has 80
12 has 2
8 has 71
8 has 54
8 has 28
8 has 12
5 has 200
5 has 164
5 has 104
5 has 51
3 has 110
3 has 79
5 has 200
3 has 11
8 has 80
5 has 133
8 has 57
5 has 73
8 has 29
5 has 44
8 has 1
5 has 1
8 has 80
8 has 68
8 has 45
8 has 19
8 has 1
8 has 80
8 has 58
8 has 47
8 has 25
8 has 5
3 has 110
3 has 49
3 has 18
3 has 110
3 has 82
3 has 65
3 has 37
3 has 28
3 has 6
6 has 140
6 has 79
6 has 46
6 has 250
7 has 60
6 has 203
7 has 24
6 has 156
7 has 6
6 has 104
6 has 75
5 has 200
5 has 168
6 has 250
6 has 182
6 has 128
5 has 101
6 has 90
5 has 68
6 has 29
5 has 29
6 has 250
6 has 198
6 has 137
6 has 94
6 has 51
6 has 11
3 has 110
3 has 49
3 has 2
3 has 110
3 has 77
3 has 27
6 has 25
3 has 110
3 has 67
3 has 15
8 has 80
8 has 14
11 has 150
11 has 126
11 has 78
11 has 51
11 has 12
4 has 90
4 has 42
4 has 18
4 has 90
4 has 66
4 has 30
4 has 90
4 has 44
4 has 6
4 has 90
4 has 34
3 has 110
3 has 60
3 has 10
3 has 110
3 has 63
3 has 110
3 has 51
3 has 15
3 has 110
3 has 74
3 has 28
3 has 110
3 has 56
3 has 20
3 has 110
3 has 76
3 has 38
3 has 110
3 has 52
3 has 24
3 has 110
3 has 64
3 has 12
3 has 110
3 has 63
3 has 110
3 has 80
3 has 48
3 has 10
3 has 110
10 has 200
3 has 70
10 has 147
3 has 23
10 has 108
3 has 110
3 has 42
3 has 110
3 has 62
10 has 58
3 has 16
10 has 11
3 has 110
3 has 72
3 has 42
3 has 110
3 has 60
3 has 29
7 has 56
7 has 36
7 has 2
8 has 80
8 has 65
8 has 43
8 has 25
8 has 4
4 has 86
8 has 80
4 has 54
8 has 68
4 has 38
8 has 48
4 has 6
8 has 34
8 has 18
8 has 80
8 has 74
8 has 52
8 has 38
8 has 40
8 has 10
8 has 31
8 has 3
8 has 80
8 has 66
8 has 40
8 has 15
3 has 104
3 has 84
8 has 74
3 has 61
8 has 56
4 has 90
4 has 75
4 has 62
4 has 43
4 has 27
4 has 12
8 has 80
8 has 30
8 has 80
8 has 26
8 has 80
8 has 52
8 has 12
4 has 90
4 has 46
4 has 90
4 has 56
4 has 90
4 has 60
8 has 80
4 has 8
8 has 63
4 has 90
4 has 60
4 has 14
4 has 90
4 has 56
8 has 54
4 has 26
8 has 28
8 has 4
4 has 90
4 has 44
4 has 2
8 has 80
8 has 52
8 has 43
8 has 20
8 has 8
8 has 80
8 has 64
8 has 41
8 has 25
8 has 80
8 has 54
8 has 36
8 has 14
8 has 1
8 has 80
8 has 50
8 has 80
8 has 80
8 has 65
8 has 62
8 has 49
8 has 36
8 has 23
8 has 8
3 has 110
3 has 86
8 has 80
3 has 40
8 has 68
3 has 16
8 has 57
8 has 40
8 has 27
8 has 10
4 has 90
4 has 77
4 has 58
4 has 40
4 has 15
2 has 25
2 has 25
11 has 150
11 has 138
11 has 132
8 has 80
8 has 24
11 has 108
11 has 81
11 has 69
11 has 63
11 has 54
11 has 42
11 has 18
11 has 3
4 has 90
4 has 38
4 has 12
4 has 90
5 has 200
4 has 38
11 has 150
11 has 103
11 has 61
11 has 17
3 has 110
3 has 84
3 has 44
5 has 200
5 has 174
5 has 200
5 has 156
5 has 112
5 has 80
5 has 48
5 has 26
5 has 200
6 has 250
6 has 222
6 has 194
6 has 160
6 has 127
6 has 98
6 has 77
6 has 56
6 has 23
8 has 80
8 has 40
8 has 4
5 has 200
5 has 181
8 has 80
5 has 152
5 has 135
8 has 36
5 has 116
5 has 97
5 has 68
5 has 39
8 has 80
8 has 50
8 has 14
8 has 80
8 has 44
8 has 80
8 has 46
5 has 145
5 has 112
5 has 58
5 has 31
5 has 200
5 has 158
5 has 134
5 has 83
5 has 50
5 has 200
5 has 167
5 has 110
5 has 68
5 has 47
5 has 8
5 has 156
4 has 90
5 has 137
4 has 44
5 has 95
4 has 20
5 has 78
4 has 90
4 has 40
5 has 200
4 has 6
5 has 189
4 has 90
4 has 46
4 has 90
4 has 32
4 has 90
4 has 32
5 has 48
4 has 6
5 has 30
5 has 168
5 has 157
5 has 139
5 has 122
5 has 95
5 has 74
5 has 44
4 has 90
4 has 52
4 has 22
4 has 90
4 has 60
4 has 22
4 has 90
4 has 48
4 has 22
5 has 25
5 has 7
3 has 110
3 has 64
3 has 28
3 has 110
3 has 52
3 has 6
3 has 110
3 has 80
3 has 24
3 has 110
3 has 80
3 has 44
3 has 110
11 has 150
3 has 80
11 has 139
3 has 50
11 has 109
11 has 83
11 has 66
11 has 48
11 has 26
11 has 4
3 has 110
3 has 62
3 has 26
11 has 150
3 has 110
11 has 131
3 has 56
11 has 113
3 has 2
11 has 87
11 has 62
11 has 35
3 has 110
4 has 90
3 has 52
4 has 56
4 has 8
4 has 90
4 has 54
11 has 150
4 has 18
11 has 99
11 has 60
11 has 21
11 has 150
11 has 111
11 has 78
11 has 39
4 has 90
11 has 12
4 has 64
4 has 36
4 has 8
3 has 110
3 has 82
3 has 42
3 has 4
3 has 110
3 has 76
3 has 32
3 has 110
3 has 78
3 has 30
3 has 110
3 has 52
3 has 4
3 has 110
3 has 66
3 has 36
3 has 110
3 has 76
3 has 28
11 has 150
11 has 102
11 has 63
11 has 21
5 has 200
5 has 161
5 has 128
5 has 86
5 has 38
11 has 150
11 has 117
11 has 84
11 has 30
11 has 9
11 has 150
11 has 108
11 has 84
11 has 51
5 has 200
5 has 161
11 has 30
11 has 9
5 has 128
5 has 80
5 has 29
11 has 150
11 has 99
11 has 78
11 has 51
11 has 9
5 has 200
5 has 149
5 has 119
5 has 77
5 has 26
5 has 5
6 has 250
6 has 224
6 has 182
6 has 158
6 has 112
6 has 54
6 has 18
10 has 200
10 has 143
10 has 113
10 has 74
10 has 200
10 has 26
10 has 173
10 has 149
10 has 107
10 has 62
10 has 23
12 has 200
12 has 168
12 has 117
12 has 72
12 has 27
12 has 6
12 has 200
12 has 158
12 has 131
12 has 87
12 has 58
11 has 150
12 has 14
11 has 105
11 has 48
6 has 250
6 has 194
6 has 140
6 has 84
6 has 56
6 has 22
6 has 250
6 has 192
6 has 156
6 has 116
6 has 82
6 has 26
6 has 250
6 has 196
6 has 158
6 has 100
6 has 72
10 has 200
6 has 42
10 has 149
10 has 95
10 has 50
14 has 250
14 has 196
14 has 145
14 has 118
14 has 76
14 has 40
14 has 250
14 has 211
6 has 250
6 has 224
6 has 188
6 has 150
6 has 106
6 has 74
6 has 22
6 has 250
6 has 226
6 has 192
6 has 150
6 has 108
6 has 52
14 has 160
14 has 109
14 has 61
14 has 16
13 has 700
13 has 652
13 has 610
13 has 562
13 has 520
13 has 472
13 has 448
13 has 430
13 has 418
13 has 406
13 has 382
13 has 328
13 has 292
13 has 238
13 has 196
13 has 160
13 has 112
13 has 88
13 has 40
13 has 16
2 has 25
2 has 25
2 has 3
2 has 25
2 has 25
14 has 250
14 has 186
14 has 119
10 has 200
14 has 93
10 has 171
14 has 47
10 has 139
10 has 113
10 has 80
10 has 54
7 has 54
7 has 14
