1445970105,Player,Miryred,has,logged,in,and,is,assigned,the,id,1975,point:20,210
1445970105,Player,Geder,933,is,at,point:,13,229,,,,,
1445970105,Player,Tearhead,1582,has,has,recieved,a,flask,,,,,
1445970107,Player,Poiviel,1796,is,at,point:,17,229,,,,,
1445970108,Player,Miryred,1975,is,at,point:,21,204,,,,,
1445970108,Player,Tearhead,1582,is,at,point:,28,211,,,,,
1445970110,Player,Tearhead,1582,has,left,the,game,at,point:,155,286,,
1445970111,Player,Geder,933,is,at,point:,20,241,,,,,
1445970112,Player,Miryred,1975,is,at,point:,5,192,,,,,
1445970114,Player,Tearhead,1582,has,left,the,game,at,point:,27,209,,
1445970115,Player,Poiviel,1796,is,at,point:,15,228,,,,,
1445970116,Player,Geder,933,is,at,point:,18,253,,,,,
1445970116,Player,Tearhead,1582,is,at,point:,21,204,,,,,
1445970119,Player,Geder,933,is,at,point:,27,252,,,,,
1445970119,Player,Tearhead,1582,is,at,point:,29,200,,,,,
1445970120,Player,Miryred,1975,is,at,point:,13,180,,,,,
1445970121,Player,Geder,933,is,at,point:,29,242,,,,,
1445970122,Player,Miryred,1975,has,attacked,a,"mob,",player,hp:149,,,,
1445970123,Player,Miryred,1975,has,attacked,a,"mob,",player,hp:146,,,,
1445970123,Player,Miryred,1975,has,killed,bat,78158,at,point:,16,173,,
1445970123,Player,Tearhead,1582,is,at,point:,43,205,,,,,
1445970124,Player,Geder,933,is,at,point:,30,240,,,,,
1445970125,Player,Tearhead,1582,has,has,recieved,a,flask,,,,,
1445970127,Player,Geder,933,is,at,point:,43,228,,,,,
1445970127,Player,Tearhead,1582,has,left,the,game,at,point:,154,143,,
1445970127,Player,Miryred,1975,is,at,point:,20,168,,,,,
1445970128,Player,Rusty,1934,is,at,point:,42,228,,,,,
1445970131,Player,Geder,933,is,at,point:,57,222,,,,,
1445970132,Player,Miryred,1975,has,has,recieved,a,flask,,,,,
1445970132,Player,Rusty,1934,has,has,recieved,a,leatherarmor,,,,,
1445970133,Player,Miryred,1975,has,attacked,a,"mob,",player,hp:133,,,,
1445970133,Player,Tearhead,1582,has,left,the,game,at,point:,51,205,,
1445970134,Player,Miryred,1975,has,attacked,a,"mob,",player,hp:119,,,,
1445970134,Player,Geder,933,has,has,recieved,a,flask,,,,,
1445970135,Player,Miryred,1975,has,attacked,a,"mob,",player,hp:114,,,,
1445970135,Player,Miryred,1975,has,killed,goblin,74148,at,point:,17,158,,
1445970135,Player,Tearhead,1582,has,has,recieved,a,flask,,,,,
1445970135,Player,Geder,933,has,has,recieved,a,flask,,,,,
1445970136,Player,Geder,933,has,has,recieved,a,flask,,,,,
1445970137,Player,Miryred,1975,has,left,the,game,at,point:16,158,,,
1445970137,Player,Tearhead,1582,has,has,recieved,a,flask,,,,,
1445970138,Player,Geder,933,is,at,point:,72,216,,,,,
1445970139,Player,Tearhead,1582,is,at,point:,47,217,,,,,
1445970141,Player,Poiviel,1796,is,at,point:,11,229,,,,,
1445970142,Player,Geder,933,has,left,the,game,at,point:,126,143,,
1445970148,Player,Poiviel,1796,is,at,point:,15,228,,,,,
1445970150,Player,Tearhead,1582,is,at,point:,43,216,,,,,
1445970152,Player,Tearhead,1582,is,at,point:,44,204,,,,,
1445970153,Player,Geder,933,has,left,the,game,at,point:,77,206,,
1445970155,Player,Tearhead,1582,is,at,point:,44,192,,,,,
1445970157,Player,Tearhead,1582,is,at,point:,50,180,,,,,
1445970157,Player,Geder,933,is,at,point:,71,204,,,,,
1445970159,Player,Miryred,has,logged,in,and,is,assigned,the,id,2204,point:70,223
1445970159,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:70,,,,
1445970160,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:69,,,,
1445970160,Player,Tim,1910,is,at,point:,23,229,,,,,
1445970160,Player,Poiviel,1796,is,at,point:,21,216,,,,,
1445970160,Player,Geder,933,is,at,point:,71,192,,,,,
1445970161,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:64,,,,
1445970161,Player,Miryred,2204,is,at,point:,70,216,,,,,
1445970162,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:61,,,,
1445970162,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:54,,,,
1445970162,Player,Tearhead,1582,has,killed,bat,78165,at,point:,56,180,,
1445970163,Player,Tearhead,1582,has,has,recieved,a,flask,,,,,
1445970164,Player,Miryred,2204,is,at,point:,69,204,,,,,
1445970164,Player,Geder,933,is,at,point:,70,180,,,,,
1445970166,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:86,,,,
1445970167,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:81,,,,
1445970167,Player,Miryred,2204,is,at,point:,71,192,,,,,
1445970168,Player,Geder,933,is,at,point:,70,181,,,,,
1445970168,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:79,,,,
1445970168,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:77,,,,
1445970169,Player,Miryred,2204,is,at,point:,70,180,,,,,
1445970169,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:70,,,,
1445970169,Player,Tearhead,1582,has,killed,bat,78160,at,point:,45,176,,
1445970169,Player,Tim,1910,is,at,point:,17,241,,,,,
1445970171,Player,Geder,933,is,at,point:,71,193,,,,,
1445970171,Player,Poiviel,1796,is,at,point:,10,204,,,,,
1445970172,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:158,,,,
1445970173,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:58,,,,
1445970173,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:148,,,,
1445970173,Player,Miryred,2204,has,killed,bat,78156,at,point:,60,172,,
1445970173,Player,Poiviel,1796,has,left,the,game,at,point:10,204,,,
1445970174,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:57,,,,
1445970174,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:45,,,,
1445970175,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:39,,,,
1445970176,Player,Geder,933,is,at,point:,66,205,,,,,
1445970176,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:33,,,,
1445970177,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:25,,,,
1445970177,Player,Tearhead,1582,has,killed,bat,78162,at,point:,37,179,,
1445970177,Player,Tearhead,1582,has,has,recieved,a,flask,,,,,
1445970179,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:112,,,,
1445970179,Player,Geder,933,is,at,point:,69,217,,,,,
1445970179,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:111,,,,
1445970180,Player,Tearhead,1582,is,at,point:,43,181,,,,,
1445970180,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:102,,,,
1445970180,Player,Miryred,2204,has,killed,bat,78163,at,point:,75,179,,
1445970181,Player,Poiviel,has,logged,in,and,is,assigned,the,id,2364,point:41,211
1445970181,Player,Miryred,2204,has,has,recieved,a,flask,,,,,
1445970182,Player,Tearhead,1582,is,at,point:,44,193,,,,,
1445970182,Player,Geder,933,is,at,point:,70,229,,,,,
1445970183,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:124,,,,
1445970183,Player,Rusty,1934,is,at,point:,28,221,,,,,
1445970183,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:122,,,,
1445970183,Player,Miryred,2204,has,killed,bat,78157,at,point:,78,172,,
1445970185,Player,Tearhead,1582,is,at,point:,45,205,,,,,
1445970186,Player,Tim,1910,has,has,recieved,a,leatherarmor,,,,,
1445970186,Player,Tearhead,1582,has,has,recieved,a,flask,,,,,
1445970188,Player,Tearhead,1582,is,at,point:,43,204,,,,,
1445970189,Player,Miryred,2204,is,at,point:,74,168,,,,,
1445970190,Player,Tearhead,1582,is,at,point:,43,192,,,,,
1445970191,Player,Geder,933,is,at,point:,56,241,,,,,
1445970191,Player,Rusty,1934,is,at,point:,10,229,,,,,
1445970192,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:77,,,,
1445970192,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:68,,,,
1445970192,Player,Miryred,2204,has,killed,bat,78140,at,point:,71,160,,
1445970192,Player,Geder,933,is,at,point:,56,241,,,,,
1445970193,Player,Tearhead,1582,is,at,point:,38,180,,,,,
1445970194,Player,jnquintyne,has,logged,in,and,is,assigned,the,id,2452,point:15,224
1445970195,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:50,,,,
1445970195,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:57,,,,
1445970196,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:49,,,,
1445970196,Player,Miryred,2204,has,killed,bat,78154,at,point:,64,167,,
1445970196,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:52,,,,
1445970197,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:45,,,,
1445970197,Player,Rusty,1934,is,at,point:,16,241,,,,,
1445970198,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:39,,,,
1445970198,Player,Tearhead,1582,has,killed,bat,78159,at,point:,32,173,,
1445970198,Player,Tearhead,1582,has,has,recieved,a,flask,,,,,
1445970199,Player,Tim,1910,has,has,recieved,a,axe,,,,,
1445970199,Player,Miryred,2204,is,at,point:,65,156,,,,,
1445970200,Player,Tearhead,1582,is,at,point:,37,168,,,,,
1445970200,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:22,,,,
1445970201,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:10,,,,
1445970201,Player,Miryred,2204,has,killed,bat,78131,at,point:,65,149,,
1445970201,Player,Rusty,1934,has,has,recieved,a,axe,,,,,
1445970202,Player,Miryred,2204,has,has,recieved,a,flask,,,,,
1445970203,Player,Geder,933,has,left,the,game,at,point:,127,299,,
1445970204,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:50,,,,
1445970205,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:26,,,,
1445970205,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:44,,,,
1445970205,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:24,,,,
1445970205,Player,Miryred,2204,has,killed,bat,78136,at,point:,74,155,,
1445970206,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:34,,,,
1445970206,Player,Miryred,2204,has,has,recieved,a,firepotion,,,,,
1445970207,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:25,,,,
1445970207,Player,Poiviel,2364,has,left,the,game,at,point:47,206,,,
1445970208,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:20,,,,
1445970208,Player,Tearhead,1582,has,attacked,a,"mob,",player,hp:17,,,,
1445970208,Player,Tearhead,1582,has,killed,goblin,74149,at,point:,46,162,,
1445970209,Player,Geder,933,has,left,the,game,at,point:,38,245,,
1445970209,Player,Tearhead,1582,has,has,recieved,a,flask,,,,,
1445970209,Player,Tim,1910,is,at,point:,17,253,,,,,
1445970209,Player,Rusty,1934,is,at,point:,21,253,,,,,
1445970211,Player,Tearhead,1582,is,at,point:,48,169,,,,,
1445970211,Player,jnquintyne,2452,is,at,point:,20,216,,,,,
1445970212,Player,Geder,933,is,at,point:,47,253,,,,,
1445970213,Player,Tearhead,1582,is,at,point:,43,181,,,,,
1445970215,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:176,,,,
1445970215,Player,Tim,1910,is,at,point:,21,252,,,,,
1445970215,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:176,,,,
1445970215,Player,Tearhead,1582,is,at,point:,44,193,,,,,
1445970215,Player,Geder,933,has,has,recieved,a,flask,,,,,
1445970216,Player,Poiviel,has,logged,in,and,is,assigned,the,id,2610,point:17,235
1445970216,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:167,,,,
1445970217,Player,jnquintyne,2452,is,at,point:,20,204,,,,,
1445970217,Player,Geder,933,has,has,recieved,a,flask,,,,,
1445970217,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:167,,,,
1445970218,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:158,,,,
1445970218,Player,Miryred,2204,has,killed,ogre,75132,at,point:,73,154,,
1445970218,Player,Tearhead,1582,is,at,point:,45,205,,,,,
1445970219,Player,Geder,933,has,has,recieved,a,flask,,,,,
1445970219,Player,Tim,1910,is,at,point:,13,253,,,,,
1445970219,Player,Geder,933,has,has,recieved,a,flask,,,,,
1445970219,Player,Rusty,1934,has,attacked,a,"mob,",player,hp:8,,,,
1445970220,Player,Poiviel,2610,is,at,point:,21,228,,,,,
1445970220,Player,Geder,933,has,has,recieved,a,flask,,,,,
1445970220,Player,Rusty,1934,has,attacked,a,"mob,",player,hp:3,,,,
1445970221,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:140,,,,
1445970221,Player,Geder,933,is,at,point:,55,265,,,,,
1445970221,Player,Rusty,1934,has,attacked,a,"mob,",player,hp:1,,,,
1445970221,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:131,,,,
1445970222,Player,Rusty,1934,has,left,the,game,at,point:,13,264,,
1445970222,Player,Tearhead,1582,is,at,point:,56,217,,,,,
1445970222,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:119,,,,
1445970223,Player,jnquintyne,2452,is,at,point:,6,192,,,,,
1445970223,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:107,,,,
1445970223,Player,Miryred,2204,has,killed,ogre,75130,at,point:,74,148,,
1445970223,Player,Poiviel,2610,is,at,point:,22,216,,,,,
1445970224,Player,Tim,1910,has,attacked,a,"mob,",player,hp:8,,,,
1445970224,Player,Tim,1910,has,killed,goblin,74175,at,point:,14,263,,
1445970224,Player,Geder,933,has,has,recieved,a,firepotion,,,,,
1445970225,Player,Tearhead,1582,is,at,point:,56,229,,,,,
1445970225,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:98,,,,
1445970225,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:95,,,,
1445970226,Player,Rusty,has,logged,in,and,is,assigned,the,id,1934,point:9,257
1445970226,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:76,,,,
1445970226,Player,Geder,933,is,at,point:,47,277,,,,,
1445970227,Player,Poiviel,2610,is,at,point:,21,204,,,,,
1445970227,Player,Tearhead,1582,is,at,point:,53,241,,,,,
1445970227,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:68,,,,
1445970228,Player,Tim,1910,has,attacked,a,"mob,",player,hp:8,,,,
1445970228,Player,jnquintyne,2452,is,at,point:,24,180,,,,,
1445970228,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:49,,,,
1445970228,Player,Miryred,2204,has,killed,ogre,75133,at,point:,76,149,,
1445970228,Player,Tim,1910,has,attacked,a,"mob,",player,hp:7,,,,
1445970229,Player,Miryred,2204,has,has,recieved,a,flask,,,,,
1445970229,Player,Tearhead,1582,is,at,point:,51,253,,,,,
1445970229,Player,Tim,1910,has,attacked,a,"mob,",player,hp:4,,,,
1445970230,Player,jnquintyne,2452,has,attacked,a,"mob,",player,hp:8,,,,
1445970230,Player,Rusty,1934,has,has,recieved,a,flask,,,,,
1445970230,Player,Tim,1910,has,attacked,a,"mob,",player,hp:1,,,,
1445970230,Player,jnquintyne,2452,has,attacked,a,"mob,",player,hp:3,,,,
1445970231,Player,jnquintyne,2452,has,left,the,game,at,point:,24,180,,
1445970231,Player,Tim,1910,has,left,the,game,at,point:,19,263,,
1445970232,Player,Geder,933,is,at,point:,46,289,,,,,
1445970232,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:62,,,,
1445970232,Player,Miryred,2204,has,attacked,a,"mob,",player,hp:61,,,,
1445970232,Player,Miryred,2204,has,killed,bat,78128,at,point:,57,147,,
1445970233,Player,Rusty,1934,is,at,point:,17,265,,,,,
1445970234,Player,Poiviel,2610,is,at,point:,5,192,,,,,
1445970234,Player,jnquintyne,has,logged,in,and,is,assigned,the,id,2452,point:6,186
1445970234,Player,Rusty,1934,has,attacked,a,"mob,",player,hp:98,,,,
1445970235,Player,Tim,has,logged,in,and,is,assigned,the,id,1910,point:7,259
1445970235,Player,Tearhead,1582,has,has,recieved,a,flask,,,,,
1445970235,Player,Rusty,1934,has,attacked,a,"mob,",player,hp:89,,,,
1445970235,Player,Miryred,2204,has,has,recieved,a,flask,,,,,
1445970236,Player,Rusty,1934,has,attacked,a,"mob,",player,hp:79,,,,
1445970236,Player,Miryred,2204,is,at,point:,59,144,,,,,
1445970237,Player,Poiviel,2610,is,at,point:,11,180,,,,,
1445970237,Player,Rusty,1934,has,attacked,a,"mob,",player,hp:77,,,,
1445970237,Player,Miryred,2204,is,at,point:,65,139,,,,,
1445970237,Player,Tearhead,1582,has,has,recieved,a,flask,,,,,
1445970238,Player,Rusty,1934,has,attacked,a,"mob,",player,hp:69,,,,
1445970238,Player,Rusty,1934,has,killed,goblin,74177,at,point:,16,265,,
1445970238,Player,Rusty,1934,has,has,recieved,a,flask,,,,,
1445970238,Player,jnquintyne,2452,has,attacked,a,"mob,",player,hp:65,,,,
1445970239,Player,jnquintyne,2452,has,attacked,a,"mob,",player,hp:59,,,,
1445970239,Player,Miryred,2204,is,at,point:,59,157,,,,,
1445970239,Player,Tim,1910,has,attacked,a,"mob,",player,hp:93,,,,
1445970239,Player,Tim,1910,has,killed,goblin,74176,at,point:,7,258,,
1445970239,Player,Geder,933,is,at,point:,57,297,,,,,
1445970240,Player,jnquintyne,2452,has,attacked,a,"mob,",player,hp:55,,,,
1445970240,Player,Tim,1910,has,has,recieved,a,flask,,,,,
1445970240,Player,jnquintyne,2452,has,attacked,a,"mob,",player,hp:49,,,,
1445970241,Player,Rusty,1934,is,at,point:,19,264,,,,,
1445970241,Player,jnquintyne,2452,has,attacked,a,"mob,",player,hp:40,,,,
1445970242,Player,Miryred,2204,is,at,point:,63,169,,,,,
1445970242,Player,Poiviel,2610,is,at,point:,16,168,,,,,
1445970242,Player,jnquintyne,2452,has,attacked,a,"mob,",player,hp:31,,,,
1445970243,Player,jnquintyne,2452,has,attacked,a,"mob,",player,hp:28,,,,
1445970243,Player,Tim,1910,is,at,point:,8,265,,,,,
1445970244,Player,Geder,933,has,has,recieved,a,flask,,,,,
1445970244,Player,jnquintyne,2452,has,attacked,a,"mob,",player,hp:18,,,,
1445970244,Player,Rusty,1934,is,at,point:,17,265,,,,,
1445970244,Player,jnquintyne,2452,has,attacked,a,"mob,",player,hp:11,,,,
1445970245,Player,Miryred,2204,is,at,point:,56,179,,,,,
